Created At,Text,Geo Coordinates.latitude,Geo Coordinates.longitude,User Location,Username,User Screen Name,Retweet Count,label,Observação,Id
Mon Jan 09 19:23:19 +0000 2017,"RT @rehventura: Eu queria ter a autoestima do Aecio. Perdeu em Minas p/ presidente, governador e agora a prefeitura, mas ainda acredita ter…",,,Brasil-Paraná,Radio O Proletário,RadioProletrio,58,Neutro,,4080
Thu Jan 26 14:33:17 +0000 2017,Rio faz ação contra febre amarela em municípios na divisa com MG https://t.co/amQ21vq4DX #SDV Via @exame https://t.co/cujQfdZUX1,-46.6271061,-23.4932374,São Paulo,Ricardo O. Yamauti,ryamauti,0,Positivo,,5731
Mon Jan 09 13:43:59 +0000 2017,@PMMG190 - Militares 150ª Cia prende autor de tráfico de drogas  https://t.co/tbviwxbhzD,,,Minas Gerais,POLÍCIA MILITAR MG,pmmg190,0,Positivo,,6135
Wed Jan 04 22:55:03 +0000 2017,"Com os dois pés na mierda, ou melhor, no atoleiro, Pimentel busca filho em festa de réveillon. Chamar o cara de... https://t.co/5EGIRsyNhe",,,Salvador-Bahia-Brasil,Carlão de Oliveira,carlaodabahia,0,Negativo,,679
Tue Jan 10 04:29:13 +0000 2017,le comenté un Estado que decía que era de la novia y le puse que lo vayan a conmigo y la minita puso mg jajajaja que atrevida esa wacha,,,"Mercedes, Buenos Aires",Barón de la Cerveza,JORGEMENDEZOK,0,Neutro,,1577
Sun Jan 08 23:35:47 +0000 2017,"Tiro un estado diciendo ""porro"" tiene más mg , que subiendo una foto",,,"Jupiter, NC",Valentin Exequiel⚽,valenlxcolon,0,Neutro,,4850
Fri Jan 06 10:39:39 +0000 2017,Jovem é preso suspeito de violência doméstica e cárcere em Uberlândia  https://t.co/nh5uAIs7DX #noticias,,,Brazil,Ricardo Tosto,ricardotosto01,0,Positivo,,6375
Wed Jan 04 21:17:17 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Renato Leal,LealRcl10,141,Negativo,,4486
Sat Jan 07 15:19:18 +0000 2017,"RT @ivo123zarate3: Me hace mal ver en instagram minas con buen estado físico y bronceado. Y yo acá morfando y sin pileta, bueno eso",,,,Luzmila Tambollini�,luzmilatamb,12,Neutro,,3537
Sat Jan 07 02:23:14 +0000 2017,Aluno de mestrado em Divinópolis desenvolve método de diagnóstico de câncer de boca. #saúdebuxal #câncerbucal... https://t.co/RmmVbf5Z64,,,Araçatuba-SP-Brasil,Biblioteca Foa Unesp,bibliotecafoa,1,Positivo,,5355
Sun Jan 08 03:25:35 +0000 2017,"RT @saopaulo_agora: Estado de atenção para alagamentos nas zonas: Leste, Sudeste, Centro, Marginal Tietê e nas Subprefeituras de ST e MG. (…",,,,Gleidston Ribeiro,GGleidston,6,Neutro,,4209
Mon Jan 09 05:11:10 +0000 2017,Gonzalo tan solo con dos mg me cambia el estado de animo totalmente��,,,29/11 21/02 20/04,�,fancybianzalo,0,Neutro,,1156
Thu Jan 05 09:54:36 +0000 2017,"RT @Vicente_Q_Filho: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/s4HYllJnZM by #Ary_AntiP…",,,,OnLyKetanAmr,OnlyKetanAmr,9,Negativo,,4633
Mon Jan 09 06:23:46 +0000 2017,Tiro un estado en fb y en un minuto tiene como 5 mg soy popu jaja saludos a mi mama desde mi pieza,,,"Chaco, Argentina",�Fabii Cardozo�,Huguito_Car11,0,Neutro,,4851
Mon Jan 30 13:02:43 +0000 2017,@PMMG190 - EQUIPES DO GEPAR DA 128ª CIA APREENDEM DROGAS E ARMA NO TAQUARIL https://t.co/lREPrLdASi,,,Minas Gerais,POLÍCIA MILITAR MG,pmmg190,0,Positivo,,6867
Sat Jan 07 05:31:49 +0000 2017,Que miedo me dió cuando le puso mg a ese estado del año pasado y encima no la tengo de amiga...,,,"Santiago del Estero, Argentina",Nico,NicoDiazCP,0,Neutro,,2144
Thu Feb 02 15:36:30 +0000 2017,"Matipó/MG: Novamente receptador é preso, dessa vez por Tráfico ilícito de drogas e Comércio ilegal de munições https://t.co/YteCv54gbK",,,Matipó-MG,MatipóWeb,MatipoWeb,0,Positivo,,7504
Thu Jan 05 07:57:44 +0000 2017,RT @MulherTamarindo: E em Minas que acabou o dinheiro dos depósitos judiciais haahahha (via @AlbertoLage) https://t.co/049R6IaGiH (note o n…,,,Araçatuba-SP-Brasil ,heloísa fernandes,HeLoisa_Chow,8,Negativo,,3826
Tue Jan 10 00:34:05 +0000 2017,"Portugal, de luto, se despede do 'pai da democracia' - Estado de Minas https://t.co/pdji5N1rzj",,,,Lenilda Miranda,nilda_ap,0,Neutro,,2033
Thu Jan 05 13:11:42 +0000 2017,"O governador de Minas Gerais, Fernando Pimentel, age como se os estado fosse seu reino e os mineiros seus súditos. https://t.co/hcLlHR66xg",,,,Augusto Emilio,augustoemil,0,Negativo,,1879
Thu Jan 05 02:34:04 +0000 2017,Via @estadao:  -  https://t.co/aYp0GFfdVc,,,,Reynaldo Barros,DrReynaldo,0,Neutro,,4965
Thu Jan 05 01:27:41 +0000 2017,"RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…",,,"Belo Horizonte, Brasil",#ForçaUganda,lokos_dias,22,Negativo,,3303
Tue Jan 24 10:23:09 +0000 2017,@PMMG190 - PM prende autor de roubo https://t.co/YpKx4QUqQ7,,,Minas Gerais,POLÍCIA MILITAR MG,pmmg190,0,Positivo,,6892
Fri Jan 06 06:15:56 +0000 2017,"RT @AInformacao: Abimaq: mudanças do BNDES são boas, mas não têm força para retomar investimento - Estado de Minas https://t.co/J9CZQB1Msb…",,,Brazil,Lava Jato News,LavaJatoNews,1,Neutro,,2246
Mon Jan 23 17:52:21 +0000 2017,RT @em_com: Profissionais da saúde trabalham sem descanso para vacinar contra #FebreAmarela em Minas https://t.co/iZK7WUrB8w https://t.co/n…,,,"Brasil, Espírito Santo ",Dayane Lima,daylinda151,2,Positivo,,5781
Tue Jan 03 14:10:04 +0000 2017,#timbeta #globo Polícia Civil identifica suspeito de roubo a ônibus em Juiz de Fora https://t.co/NM173B071O #OperacaoBetaLab #Sigodevolta,,,,Hugo TIMBETA,Hugotim1,1,Positivo,,6073
Wed Feb 08 22:59:22 +0000 2017,Vacinação contra febre amarela é intensificada na zona rural de Araxá https://t.co/OWrY3chIvP,,,,Jefferson,jeffersonns3,0,Positivo,,6007
Fri Jan 06 07:29:26 +0000 2017,"RT @GPronaldo13: Após prisão por exploração sexual infantil, irmão de Garotinho toma posse - Politica - Estado de Minas https://t.co/VjTkp2…",,,Hy-Brasil,Rui Rapina,adrianohidalgo,3,Neutro,,3463
Wed Jan 04 22:26:06 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,"-15.754625,-47.891955",AnaClaudia Ventilari,AnacVentilari,444,Negativo,,2533
Tue Jan 10 10:22:54 +0000 2017,Capa do Estado de Minas de hoje. https://t.co/UWJORQDjHX,,,Brasil,Portal Social Brasil,PortalSocialBra,0,Neutro,,639
Sat Jan 07 14:24:42 +0000 2017,"@helhaodoaxe @ninobec @penso_ra @JornalOGlobo Estado de Minas, bunitão, chegados do Aécio. https://t.co/sjkpoMJvqX",,,,Wyllison,wyllison,0,Neutro,,190
Wed Feb 01 19:14:16 +0000 2017,Quatro homens são presos por  tráfico de drogas em Janaúba https://t.co/0UXusfBps9,,,,G1 Grande Minas,G1GrandeMinas,0,Positivo,,7552
Tue Jan 10 10:31:08 +0000 2017,Turista de BH é atacado por atum em Fernando de Noronha - Gerais - Estado de Minas https://t.co/cgtGN3OYM3,,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,0,Neutro,,4901
Wed Feb 01 22:39:16 +0000 2017,Quatro homens são presos por tráfico de drogas em Janaúba https://t.co/BELnetI07B https://t.co/YxCzqXl8fc,,,São Joquim de Bicas,Henrique,junior_code,0,Positivo,,7558
Tue Jan 24 21:51:55 +0000 2017,Rio distribui vacinas contra febre amarela a municípios na divisa com Minas https://t.co/N1A1rDftmc #riodejaneiro,,,Azkaban,Letícia,poteforo,0,Positivo,,5715
Thu Jan 05 12:31:49 +0000 2017,Shopping que cobrar estacionamento em BH vai pagar multa de R$ 15 mil - Economia - Estado de Minas https://t.co/WeC2M8oXsA,,,Brazil,Fernanda Penna,nandapenna,0,Neutro,,4766
Thu Jan 05 10:23:19 +0000 2017,Temer convoca reunião para tratar do massacre de Manaus - Estado de Minas https://t.co/7wm59ju4WB,,,,Lenilda Miranda,nilda_ap,0,Neutro,,4831
Thu Jan 05 14:26:07 +0000 2017,E governo ainda quer indenizar a família dos bandidos? @STF_oficial @MichelTemer #PresoTemQueTrabalhar;;;;;;. https://t.co/DmRfIaj4lv,,,,Graça Azeredo,azeredo_mg,0,Neutro,,884
Sat Jan 07 10:44:10 +0000 2017,"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",,,"São Paulo, Brasil",€ Dr. Reaça.,VieiraBazilio,284,Negativo,,4560
Wed Jan 04 20:50:45 +0000 2017,RT @infomoney: Bando do Brasil avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/xX9wSOLNEv #mercados_IM,,,"São Paulo, Brasil",Sônia #República��,somar61,4,Negativo,,3524
Thu Jan 05 14:52:04 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,Recife PE,Arnaud Mattoso,arnaudmattoso,444,Negativo,,2377
Wed Jan 25 20:56:11 +0000 2017,Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/ccgUdS99v3 https://t.co/ZbvRDmD6lO,,,"Minas Gerais, Brasil",Matheus Pedrosa,PedrosaMatheus,0,Positivo,,5844
Wed Jan 04 21:01:29 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Cláudia Cardoso,cardoso_mour,141,Negativo,,4475
Tue Feb 07 18:22:00 +0000 2017,"Operação prende criminosos, e apreende drogas e armas #Medina, MG https://t.co/mDO95WwAXD #valedojequitinhonha",,,Almenara,Daniel Fernandes,radardovaleMG,0,Positivo,,7987
Thu Jan 05 13:01:10 +0000 2017,"RT @tue_nunes07: I'm at Bairro Jardim Perola in Governador Valadares, MG w/ @sytambalejy https://t.co/4sng8f21iz",,,Brasil,Vanessa #SDV,vane877,2,Neutro,,4324
Sat Feb 11 11:43:26 +0000 2017,"Após mortes de macacos por febre amarela, autoridades reforçam prevenção na Grande BH https://t.co/TkDPdIXWSM",,,Brasil,Ricardo Sapia,sapia1968,0,Positivo,,5941
Thu Jan 05 09:57:42 +0000 2017,"@Vicente_Q_Filho @OnlyKetanAmr @c0nvey Esses R$ 21,8 Milhões NÃO poderiam ser INVESTIDOS na saúde e educação do Estado de MG !!!???",,,"São Paulo, Brasil",Antônio Queiroz,SouMoroMPFPF,1,Negativo,,296
Fri Jan 06 12:55:32 +0000 2017,"@PMMG190 - JOÃO PINHEIRO - PM APREENDEU REVÓLVER, DROGAS E MUNIÇÕES E PRENDEU AUTORES DE TRÁFICO DE DROGAS https://t.co/hJk30WsLKY",,,Minas Gerais,POLÍCIA MILITAR MG,pmmg190,1,Positivo,,6127
Mon Jan 09 17:43:24 +0000 2017,RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,,,Tragic,Marcos,NinguemIiga,607,Neutro,,2915
Wed Jan 04 22:05:16 +0000 2017,"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",,,Brasil - São Paulo,Déborah França,dlivia,284,Negativo,,4616
Sun Jan 08 10:15:18 +0000 2017,"RT @jorgehmb04: I'm at Nova Esperança in Nova Esperança, Estado de Minas Gerais https://t.co/E5r5JgQ6xf",,,,neuza beta,5c40541f7590486,1,Neutro,,3614
Tue Jan 10 02:37:08 +0000 2017,"RT @HectoRodriguez: Defenderemos la democracia, la constitución y el Estado de derecho!",,,,Eglis Guzman,eglis_mg,81,Neutro,,3476
Sun Jan 08 18:15:58 +0000 2017,minas gerais eh um estado mágico de anjos !,,,sao paulo (capital/guaru),mãe lucinda,midinhaa,0,Neutro,,1744
Tue Jan 03 11:37:49 +0000 2017,"PROERD, COORDENADO PELA PM, É REFERÊNCIA EM PREVENÇÃO AO USO DE DROGAS ENTRE JOVENS
Minas Gerais tem mais de 600... https://t.co/jiRD7PtJ7b",,,"Montes Claros, Minas Gerais",PMMG - 11ª RPM_Moc,pmmg11rpm,0,Positivo,,6564
Thu Feb 02 12:32:42 +0000 2017,@PMMG190 - PM apreende drogas no bairro Retirinho https://t.co/Efbe4pDcYp,,,Minas Gerais,POLÍCIA MILITAR MG,pmmg190,0,Positivo,,7456
Mon Jan 23 14:36:38 +0000 2017,Polícia Civil apresenta dupla presa por tráfico de drogas em Patrocínio https://t.co/9vvapqSZLN https://t.co/30lt9IIaVw,,,"Brasília, Brasil",Luiza Cruz,donpiccone,0,Positivo,,7078
Fri Jan 06 14:27:55 +0000 2017,PM monitora casa e prende homem com drogas e arma em Montes Claros https://t.co/qOH4lbHKer https://t.co/uj48CaYFoo,,,"Belo Horizonte, Brasil",Nivaldo Silva,tvonlinenopc,0,Positivo,,6496
Sat Feb 11 10:45:46 +0000 2017,#i5gornascimento @i5gornascimento g1 Polícia apreende drogas em Montes Claros e um homem é preso https://t.co/HzLWJ7YEvF,,,,Steffani Prudencio,SteffaniPruden1,0,Positivo,,7758
Mon Jan 09 09:49:17 +0000 2017,"RT @RobertoTiburcio: Sobre a MANGUAÇA do filho do governador de Minas, Fernando Pimentel do PT...ninguém da IMPRENSA, fala + nada?

BOLSA M…",,,,Cristiano Pratto,CristianoPratto,3,Negativo,,4191
Fri Jan 06 13:01:43 +0000 2017,Vereador de SP Fernando Holiday quer revogar o Dia da Consciência Negra - Politica - Estado de Minas https://t.co/1KJ3DLkblr,,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,4949
Sat Jan 07 23:29:48 +0000 2017,"Alo @MichelTemer , aqui em minas governador petralha comprou 2 helicopteros, cobra dele explicações, faz ele devolve los",,,,Nizetti Soares,nizetticardoso,2,Negativo,,387
Tue Feb 07 09:20:33 +0000 2017,Três homens são presos por suspeita de roubo de cargas em Santa Luzia https://t.co/kWWTDR8IJ4,,,,Vinicius paulo,timbetanovo122,0,Positivo,,8170
Fri Jan 06 20:36:12 +0000 2017,Minas vai dobrar oferta de trabalho e estudo nos presídios do Estado https://t.co/42UkiAmfg4 https://t.co/6n7pRKdgmi,,,Belo Horizonte - Minas Gerais,UAI Seguros BH ®,UAI_SEGUROS_BH,0,Neutro,,1757
Sat Jan 07 18:05:07 +0000 2017,"Como les gusta a las minas tipo treintonas mostrar reiteradamente PIERNAS Y PIES EN ESTADO DE RELAX...

Están ahí de querer mostrar el orto.",,,,FARROKH BULSARA,FONTANACHOZA,0,Neutro,,691
Sun Feb 12 14:49:19 +0000 2017,"RT @NilmaAguiar: Dos grandes centros.O estado em melhor situação salarial.é MG.
Pouco, pra quem perde a vida na mão desses bandidos cada ve…",,, RJ - BRAZIL,Alerta Rio 24 Horas,alertario24hrs,19,Positivo,,5243
Mon Jan 23 14:26:10 +0000 2017,Polícia Civil apresenta dupla presa por tráfico de drogas em Patrocínio https://t.co/ACoS7iSTH4 https://t.co/6TGcDP8BKZ,,,"-16.683649,-49.268102",vonivar,vonivar,0,Positivo,,7080
Thu Feb 02 13:00:22 +0000 2017,Suspeito de tráfico de drogas é detido com mais de R$ 22 mil em Juiz de Fora  https://t.co/39kbhyqzPo,,,,Daniel Araujo #beta,danaraujjobeta,0,Positivo,,7597
Wed Feb 08 22:01:45 +0000 2017,"Ônibus carregado de drogas é flagrado na MG-353 em Juiz de Fora, MG https://t.co/dNMwM52KSF https://t.co/884eR3MYLM",,,"San Diego, CA",Madge Losa,Madge_Losa,0,Positivo,,7980
Wed Jan 04 20:56:37 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,,Luitzr,Luitzr,444,Negativo,,2502
Sun Jan 08 05:09:34 +0000 2017,"Voltaire: CUNHA NO ""ESTADO DE MINAS"" - CUNHA PAGOU ATÉ AULAS. https://t.co/wz87oVFo3H #AntônioPrado #AntaGorda #Aguanil #Araguari #Cordeiro",,,,Mohamad Ali,Voltaire77772,0,Neutro,,4988
Wed Jan 04 17:37:58 +0000 2017,Motoristas e cobradores manifestam contra insegurança em Juiz de Fora https://t.co/Hv7r3z3DUU,,,,Jefferson,jeffersonns3,0,Positivo,,6413
Thu Jan 05 02:23:31 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,Recife,Fernandinho Henrique,fernandohpe,444,Negativo,,2310
Wed Jan 04 20:54:48 +0000 2017,"RT @prosapolitica: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/JKKYSX8Fgg https://t.co/lhcjG…",,,,carlos saad,carlossaad3,57,Negativo,,4024
Fri Feb 10 18:19:26 +0000 2017,RT @governomg: Governador Fernando Pimentel entrega 401 veículos para transporte escolar. https://t.co/oGaa5W9S69 https://t.co/WVs98ilGoY,,,SÃO PAULO-BR,#AnulaoGolpeSTFnoBr,mariahquevedo,7,Positivo,,5227
Thu Jan 26 19:12:33 +0000 2017,Governo de MG prevê aterro e estações de lixo para o Centro-Oeste https://t.co/5QK7A1Umc8 https://t.co/rZ2is0OgxS,,,Belo Horizonte - Minas Gerais,Vans BH - Shows BH,3213_4360,0,Positivo,,5034
Fri Jan 27 12:43:12 +0000 2017,@PMMG190 - Militares do Tático Móvel apreendem menores fazendo tráfico de drogas  https://t.co/RegkYl0nfy,,,Minas Gerais,POLÍCIA MILITAR MG,pmmg190,0,Positivo,,6883
Fri Jan 27 11:31:34 +0000 2017,PM em Divinópolis apreende drogas e munição https://t.co/wEZbACEn0h https://t.co/YOa8ejRpX8,,,São Joquim de Bicas,Henrique,junior_code,0,Positivo,,7033
Sun Jan 08 13:17:12 +0000 2017,"Homem é preso após transportar drogas em ônibus de turismo, em MG https://t.co/3MV719GApA https://t.co/4MfSDbJUqS",,,Belo Horizonte - Minas Gerais,Cleber Junqueira,MinasVans,0,Positivo,,6325
Tue Jan 24 18:54:09 +0000 2017,Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela https://t.co/HFizlaL2Ax,,,,G1 MG,g1mg,0,Positivo,,5675
Fri Jan 06 22:24:36 +0000 2017,Prefeitura de Uberlândia decreta estado de calamidade financeira https://t.co/WssENHwPAb,,,,Jefferson,jeffersonns3,0,Negativo,,2093
Wed Jan 04 21:34:49 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/6f1dAfFkss by #UOLNoticias via @c0nvey",,,,Isa Nogueira,isaggnogueira,0,Negativo,,741
Sat Jan 28 16:07:08 +0000 2017,Polícia prende nove suspeitos de tráfico de drogas em Ipatinga https://t.co/T2f27wCBF8 https://t.co/oixkNZ22RR,,,,Rodrigo Pilatti,pilatti,0,Positivo,,7122
Fri Jan 06 10:42:17 +0000 2017,"New post: ""Jovem é preso suspeito de violência doméstica e cárcere em Uberlândia "" https://t.co/31T0mrzwvs",,,,Camila Maciel Serrão,CamilaMacielSer,0,Positivo,,6439
Fri Jan 06 02:17:26 +0000 2017,Ações na Justiça cobram devassa nos voos do governador de Minas Gerais - https://t.co/EwldsHKyp2 https://t.co/2Z8BHEuj5r,,,,paraibaonline,paraiba_online,1,Negativo,,356
Tue Jan 10 09:54:37 +0000 2017,RT @jornalhoje: Minas Gerais é o quarto estado a garantir o direito à amamentação em público: https://t.co/iVvCtS2Pr9 #JornalHoje https://t…,,,"Rio de Janeiro, Brasil",marcio sousa,marcioross35,22,Positivo,,3632
Thu Jan 05 10:49:28 +0000 2017,"Governo de Minas Gerais gasta R$ 50,8 milhões com helicópteros via @bol https://t.co/oblsgFwoYT",,,"São Paulo, Brasil",procopio,procopiosantos,0,Negativo,,1230
Sun Jan 08 20:27:43 +0000 2017,"@anterogreco @gianoddi @rafaelribeiro se der, manda um abraço para os palmeirenses aqui de governador Valadares MG, Antero.",,,"Governador Valadares, Brasil",Thiago H.N D'arc,Thiagohndarc,0,Neutro,,140
Mon Jan 09 16:59:21 +0000 2017,"Dois jovens são presos com drogas, arma e munições em Jaíba https://t.co/bMEOyl7d8Q https://t.co/JbZwlMTa7W",,,Belo Horizonte - Minas Gerais,Carlos Alberto,DISKVANS,0,Positivo,,6262
Sat Jan 07 10:59:13 +0000 2017,Minas vai dobrar oferta de trabalho e estudo nos presídios do Estado https://t.co/Sh9H8UFpLt,,,Belo Horizonte - Minas Gerais,Cleber Junqueira,MinasVans,0,Neutro,,1774
Sat Jan 07 03:28:13 +0000 2017,"I'm at Rei Davi Petiscaria in Governador Valadares, Minas Gerais https://t.co/3VelY65mJP",-41.97637105,-18.87935522,Governador Valadares,Miriam Gonçalves,MiMimidias1,0,Neutro,,1475
Sat Jan 07 14:02:26 +0000 2017,"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",,,,Og Fernandes,ministro_Og,85,Positivo,,6628
Mon Jan 09 20:59:53 +0000 2017,Processo de designação de professores estaduais em Minas será feito pela internet  https://t.co/gFOARxFrPO,,,,Michele #beta #sdv,michelexmbeta,0,Positivo,,5342
Sun Jan 08 12:13:10 +0000 2017,Quase metade dos detentos no Brasil está presa temporariamente - Politica - Estado de Minas https://t.co/Rx5HU01gh2,,,Belo Horizonte MG Brasil,Ricardo Carlini,carlinibh,0,Neutro,,2137
Sat Jan 07 12:36:42 +0000 2017,"RT @Larry1906: Esse Secretário de Temer, o imbecil Bruno Júlio (PMDB-MG),  é a cara do governo Golpista.",,,"Fortaleza, Brasil",Robson Alberto,rockbychoice,2,Negativo,,3676
Thu Feb 09 15:45:11 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/pSpaF8Pt1B,,,,Eellen Bittencurt,EllenBittenc,0,Positivo,,8083
Fri Jan 27 22:37:15 +0000 2017,"New post: ""Secretaria investiga se macacos encontrados mortos em BH contraíram febre amarela - Estado de Minas"" https://t.co/A5C0wHEkFw",,,Belém - Pará - Brasil,FERNANDO NAVARRO,NAVARRO_LIVRE,0,Positivo,,5083
Wed Jan 04 23:04:15 +0000 2017,RT @PaulaUrrutia99: @teresalopp como sabía que ibas a dar mg a ese tweet... sabes que he estado a punto de mencionarte en él? Simbiosis de…,,,VA-AV,Teresa,teresalopp,1,Neutro,,3987
Fri Feb 10 10:48:52 +0000 2017,"Trio é preso suspeito de roubo, tráfico e abuso sexual em Uberlândia #G1 https://t.co/TowZ2M4cIb",,,"Sorocaba, Brasil",anjosdoresgate,kassio_z,0,Positivo,,8175
Sat Jan 07 00:36:07 +0000 2017,RT @saleluzconsult5: Governador de Minas usa helicóptero do Estado para buscar filho em festa https://t.co/niyx4VhflB by #UOLNoticias via @…,,,,Tania Coppini Mattos,tania_coppini,4,Negativo,,4207
Thu Jan 05 00:45:21 +0000 2017,RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/M3Qvk9wN3T https://t.co/ESWDEpfKWh,,,Salvador - Bahia - Brazil,Carla Oliveira,carlapattermake,23,Negativo,,3334
Thu Jan 05 12:43:55 +0000 2017,Cavalo emociona ao se despedir de dono em enterro - Nacional - Estado de Minas https://t.co/oAvFb7mRZa,,,Brasil,silva lemes,Lemejuridico,0,Neutro,,649
Wed Jan 04 18:55:20 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,Svizzera,Soraia Gebhard,SoraiaGebhard,45,Negativo,,3961
Fri Jan 06 16:55:42 +0000 2017,"#timbeta #globo Após ser agredida, mulher atira contra homem em Governador Valadares https://t.co/LSQcIK1ugn #OperacaoBetaLab #Sigodevolta",,,,Hugo TIMBETA,Hugotim1,1,Neutro,,112
Fri Jan 06 10:24:12 +0000 2017,"RT @sytambalejy: I'm at Rio Maia in Governador Valadares, Minas Gerais w/ @tue_nunes07 @newrandley @perpetuosocor @brenasunshine https://t.…",,,,Brena �,BrenaSunshine,3,Neutro,,4290
Thu Jan 05 02:27:13 +0000 2017,Combate a cheias opõe Doria e Haddad - Estado de Minas https://t.co/sJI9kXfU9Z,,,,Catarina Rosa,CatarinaRosa12,0,Neutro,,685
Mon Jan 09 16:24:24 +0000 2017,"@kellybh1 Olá Kelly, somos do estado do Paraná, mas o serviço 181 está em Minas Gerais também! Ligue 181 e denuncie!",,,Paraná - Brazil,Disque Denúncia 181,denuncias181pr,0,Neutro,,214
Sun Jan 08 13:06:06 +0000 2017,"Governo pagou R$ 2,4 bilhões a empreiteiras alvos da Lava-Jato - Politica - Estado de Minas https://t.co/sDSzz77UOm",,,"Florianópolis, Santa Catarina",Duh,Cris_duh_123,3,Neutro,,1289
Sun Jan 08 22:05:59 +0000 2017,RT @frednavarro: O governador Fernando Pimentel (PT-MG) mandou comprar mais dois helicópteros. Será que vai ter gêmeos?,,,Brasil,José Nêumanne Pinto,jose_neumanne,35,Negativo,,3391
Wed Jan 04 18:21:57 +0000 2017,Manhuaçu editada a partir da rede do COMPANHIA DE TECNOLOGIA DA INFORMAÇÃO DO ESTADO DE MG - PRODEMGE https://t.co/F3PsIDlTeS,,,Bitcoin: 1KNwU53kc1YQbPPrnRwKs,BRWikiEdits Espelho,brwikiedits2,0,Neutro,,1626
Wed Jan 04 21:33:06 +0000 2017,RT @maria_lima: Um é pouco. Dinheiro sobrando : Governo de Minas Gerais compra mais dois helicópteros -  https://t.co/zJNM1T4Aez,,,"Vitória, Espírito Santo",Luiz Gonzaga M Cassa,LuizGMCassa,11,Negativo,,3739
Wed Feb 01 16:30:42 +0000 2017,"@PMMG190 - Coromandel - Apreensão de armas de fogo, munições e drogas https://t.co/IiseMAvJes",,,Minas Gerais,POLÍCIA MILITAR MG,pmmg190,0,Positivo,,7435
Tue Jan 24 21:43:38 +0000 2017,Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/etWh28yQdY,,,Guarujá-Brasil,Rodney G. Silva,engrodney,0,Positivo,,7197
Fri Feb 10 10:25:11 +0000 2017,"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/4wNsWT3NHq https://t.co/wxCLVOkZNa",,,Weeknights,Melba Tyrie,Melba_Tyrie,0,Positivo,,8058
Thu Jan 05 09:18:34 +0000 2017,"Por RCR: O estado de MG contém mais de 60 mil presos,é muito anjinho, gente boa e honesta fechada.",,,Uberlândia-MG.  Brasil,Fábio Turino,fabioturino,0,Neutro,,2023
Sat Jan 07 20:09:45 +0000 2017,motivo de minas ser o melhor estado: ter pão de queijo no churrasco,,,"Americana, SP",Renata �✨,reehplayss,0,Neutro,,1816
Thu Jan 05 00:57:53 +0000 2017,"RT @Estadao: Em calamidade financeira, MG compra dois helicópteros https://t.co/VzvU4VQumR https://t.co/iXi3fGq5L7",,,,Cida Martins,cidadgm1,245,Negativo,,3138
